Date,Close
11/21/08,37.869999
11/24/08,42.5
11/25/08,42.189999
11/26/08,43.959999
11/28/08,42.700001
12/1/08,40.470001
12/2/08,41.189999
12/3/08,45.209999
12/4/08,47.32
12/5/08,48.259998
12/8/08,51.41
12/9/08,51.25
12/10/08,49.700001
12/11/08,48.25
12/12/08,51.25
12/15/08,48.849998
12/16/08,52.630001
12/17/08,53.18
12/18/08,52.080002
12/19/08,51.560001
12/22/08,49.84
12/23/08,51.080002
12/24/08,51.439999
12/26/08,51.779999
12/29/08,49.400002
12/30/08,50.759998
12/31/08,51.279999
1/2/09,54.360001
1/5/09,54.060001
1/6/09,57.360001
1/7/09,56.200001
1/8/09,57.16
1/9/09,55.509998
1/12/09,51.919998
1/13/09,51.450001
1/14/09,48.490002
1/15/09,51.439999
1/16/09,51.59
1/20/09,48.439999
1/21/09,50.540001
1/22/09,49.939999
1/23/09,50.630001
1/26/09,49.630001
1/27/09,48.439999
1/28/09,50.360001
1/29/09,50
1/30/09,58.82
2/2/09,61.150002
2/3/09,63.59
2/4/09,61.060001
2/5/09,63.18
2/6/09,66.550003
2/9/09,66.709999
2/10/09,63.310001
2/11/09,64.349998
2/12/09,63.959999
2/13/09,63.259998
2/17/09,61.669998
2/18/09,62.349998
2/19/09,61.950001
2/20/09,63.860001
2/23/09,61.709999
2/24/09,65.599998
2/25/09,63.709999
2/26/09,62.34
2/27/09,64.790001
3/2/09,61.990002
3/3/09,61.700001
3/4/09,64.809998
3/5/09,64.769997
3/6/09,61.689999
3/9/09,60.490002
3/10/09,65.709999
3/11/09,68.540001
3/12/09,69.580002
3/13/09,68.629997
3/16/09,66.980003
3/17/09,71.349998
3/18/09,71.25
3/19/09,70.099998
3/20/09,69.959999
3/23/09,75.580002
3/24/09,72.809998
3/25/09,72.400002
3/26/09,73.690002
3/27/09,70.519997
3/30/09,71.440002
3/31/09,73.440002
4/1/09,73.5
4/2/09,76.339996
4/3/09,78.169998
4/6/09,77.989998
4/7/09,75.510002
4/8/09,76.980003
4/9/09,79.769997
4/13/09,78.940002
4/14/09,77.220001
4/15/09,74.709999
4/16/09,77.25
4/17/09,78.050003
4/20/09,77.57
4/21/09,78.739998
4/22/09,79.199997
4/23/09,80.610001
4/24/09,84.459999
4/27/09,83.120003
4/28/09,82.400002
4/29/09,79.790001
4/30/09,80.519997
5/1/09,78.959999
5/4/09,79.769997
5/5/09,81.900002
5/6/09,81.989998
5/7/09,79.279999
5/8/09,77.949997
5/11/09,78.610001
5/12/09,77.93
5/13/09,74.190002
5/14/09,75.110001
5/15/09,73.599998
5/18/09,75.949997
5/19/09,77.870003
5/20/09,77.970001
5/21/09,75.959999
5/22/09,75.639999
5/26/09,78.389999
5/27/09,77.099998
5/28/09,77.650002
5/29/09,77.989998
6/1/09,83.050003
6/2/09,84.93
6/3/09,85.68
6/4/09,85.519997
6/5/09,87.559998
6/8/09,86.360001
6/9/09,87.080002
6/10/09,86.589996
6/11/09,85.690002
6/12/09,84.080002
6/15/09,83.18
6/16/09,82.150002
6/17/09,82.650002
6/18/09,81.599998
6/19/09,82.959999
6/22/09,79.150002
6/23/09,77.68
6/24/09,79.269997
6/25/09,82.199997
6/26/09,83.879997
6/29/09,83.029999
6/30/09,83.660004
7/1/09,81.599998
7/2/09,79.32
7/6/09,78.099998
7/7/09,75.629997
7/8/09,77.360001
7/9/09,78.099998
7/10/09,77.629997
7/13/09,81.470001
7/14/09,81.949997
7/15/09,84.550003
7/16/09,86.110001
7/17/09,85.849998
7/20/09,88.230003
7/21/09,89.010002
7/22/09,88.790001
7/23/09,93.870003
7/24/09,86.489998
7/27/09,84.239998
7/28/09,84.980003
7/29/09,84.339996
7/30/09,86.089996
7/31/09,85.760002
8/3/09,87.440002
8/4/09,85.800003
8/5/09,84.290001
8/6/09,84.470001
8/7/09,85.32
8/10/09,84.440002
8/11/09,83.559998
8/12/09,85.959999
8/13/09,84.599998
8/14/09,83.580002
8/17/09,81.059998
8/18/09,82.120003
8/19/09,83
8/20/09,84.089996
8/21/09,85
8/24/09,84.5
8/25/09,84.190002
8/26/09,84
8/27/09,84.309998
8/28/09,82.760002
8/31/09,81.190002
9/1/09,79.160004
9/2/09,78.139999
9/3/09,78.459999
9/4/09,78.870003
9/8/09,80.900002
9/9/09,82.239998
9/10/09,83.849998
9/11/09,84.540001
9/14/09,83.860001
9/15/09,83.550003
9/16/09,90.699997
9/17/09,90.440002
9/18/09,90.279999
9/21/09,90.559998
9/22/09,93.75
9/23/09,92.379997
9/24/09,92.110001
9/25/09,90.519997
9/28/09,92.209999
9/29/09,91.720001
9/30/09,93.360001
10/1/09,91.040001
10/2/09,89.849998
10/5/09,88.669998
10/6/09,90.910004
10/7/09,93.970001
10/8/09,95.220001
10/9/09,95.709999
10/12/09,93.599998
10/13/09,94.830002
10/14/09,97.459999
10/15/09,96.010002
10/16/09,95.32
10/19/09,94.68
10/20/09,94.980003
10/21/09,93.419998
10/22/09,93.449997
10/23/09,118.489998
10/26/09,124.639999
10/27/09,122.07
10/28/09,121.639999
10/29/09,122.580002
10/30/09,118.809998
11/2/09,118.839996
11/3/09,118.370003
11/4/09,117.099998
11/5/09,120.610001
11/6/09,126.199997
11/9/09,126.669998
11/10/09,130.149994
11/11/09,129.910004
11/12/09,130.529999
11/13/09,132.970001
11/16/09,131.589996
11/17/09,131.25
11/18/09,131.289993
11/19/09,128.990005
11/20/09,129.660004
11/23/09,133
11/24/09,132.940002
11/25/09,134.029999
11/27/09,131.740005
11/30/09,135.910004
12/1/09,138.5
12/2/09,142.25
12/3/09,141.169998
12/4/09,137.580002
12/7/09,134.210007
12/8/09,134.110001
12/9/09,131.309998
12/10/09,135.380005
12/11/09,134.149994
12/14/09,131.380005
12/15/09,130.229996
12/16/09,128.360001
12/17/09,126.910004
12/18/09,128.479996
12/21/09,132.789993
12/22/09,133.75
12/23/09,138.940002
12/24/09,138.470001
12/28/09,139.309998
12/29/09,139.410004
12/30/09,136.490005
12/31/09,134.520004
1/4/10,133.899994
1/5/10,134.690002
1/6/10,132.25
1/7/10,130
1/8/10,133.520004
1/11/10,130.309998
1/12/10,127.349998
1/13/10,129.110001
1/14/10,127.349998
1/15/10,127.139999
1/19/10,127.610001
1/20/10,125.779999
1/21/10,126.620003
1/22/10,121.43
1/25/10,120.309998
1/26/10,119.480003
1/27/10,122.75
1/28/10,126.029999
1/29/10,125.410004
2/1/10,118.870003
2/2/10,118.120003
2/3/10,119.099998
2/4/10,115.940002
2/5/10,117.389999
2/8/10,116.830002
2/9/10,118.029999
2/10/10,117.360001
2/11/10,120.089996
2/12/10,119.660004
2/16/10,117.529999
2/17/10,116.309998
2/18/10,118.080002
2/19/10,117.519997
2/22/10,118.010002
2/23/10,117.239998
2/24/10,119.720001
2/25/10,118.199997
2/26/10,118.400002
3/1/10,124.540001
3/2/10,125.529999
3/3/10,125.889999
3/4/10,128.529999
3/5/10,128.910004
3/8/10,130.110001
3/9/10,128.820007
3/10/10,130.509995
3/11/10,133.580002
3/12/10,131.820007
3/15/10,131.130005
3/16/10,131.789993
3/17/10,131.339996
3/18/10,132.759995
3/19/10,130.350006
3/22/10,130.470001
3/23/10,129.259995
3/24/10,128.039993
3/25/10,134.729996
3/26/10,135.059998
3/29/10,135.119995
3/30/10,136.580002
3/31/10,135.770004
4/1/10,131.809998
4/5/10,131.490005
4/6/10,135.559998
4/7/10,134.869995
4/8/10,140.960007
4/9/10,140.059998
4/12/10,141.199997
4/13/10,140.160004
4/14/10,144.279999
4/15/10,145.820007
4/16/10,142.169998
4/19/10,142.429993
4/20/10,144.199997
4/21/10,146.429993
4/22/10,150.089996
4/23/10,143.630005
4/26/10,147.110001
4/27/10,142.020004
4/28/10,139.350006
4/29/10,141.729996
4/30/10,137.100006
5/3/10,137.490005
5/4/10,129.830002
5/5/10,130.929993
5/6/10,128.710007
5/7/10,124.980003
5/10/10,131.289993
5/11/10,130.460007
5/12/10,133.869995
5/13/10,131.470001
5/14/10,128.529999
5/17/10,128.910004
5/18/10,126.279999
5/19/10,124.589996
5/20/10,119.709999
5/21/10,122.720001
5/24/10,122.120003
5/25/10,124.860001
5/26/10,123.209999
5/27/10,126.699997
5/28/10,125.459999
6/1/10,123.239998
6/2/10,126.309998
6/3/10,128.759995
6/4/10,122.769997
6/7/10,122.010002
6/8/10,118.839996
6/9/10,117.910004
6/10/10,123.209999
6/11/10,123.029999
6/14/10,123.830002
6/15/10,126.839996
6/16/10,126.900002
6/17/10,125.889999
6/18/10,125.830002
6/21/10,122.550003
6/22/10,122.309998
6/23/10,121.449997
6/24/10,118.330002
6/25/10,121
6/28/10,117.800003
6/29/10,108.610001
6/30/10,109.260002
7/1/10,110.959999
7/2/10,109.139999
7/6/10,110.059998
7/7/10,113.43
7/8/10,116.220001
7/9/10,117.260002
7/12/10,119.510002
7/13/10,123.650002
7/14/10,123.300003
7/15/10,122.059998
7/16/10,118.489998
7/19/10,119.940002
7/20/10,120.099998
7/21/10,117.43
7/22/10,120.07
7/23/10,118.870003
7/26/10,118.400002
7/27/10,117.129997
7/28/10,117.129997
7/29/10,116.860001
7/30/10,117.889999
8/2/10,120.07
8/3/10,122.419998
8/4/10,127.580002
8/5/10,127.830002
8/6/10,128.320007
8/9/10,128.830002
8/10/10,130
8/11/10,125.889999
