Date,Close
2009-01-21,4.384286
2009-01-22,4.405715
2009-01-23,4.348571
2009-01-26,4.307143
2009-01-27,4.974286
2009-01-28,5.165714
2009-01-29,5.268571
2009-01-30,5.162857
2009-02-02,5.278572
2009-02-03,5.248571
2009-02-04,5.264286
2009-02-05,5.352857
2009-02-06,5.285714
2009-02-09,5.277143
2009-02-10,5.167143
2009-02-11,5.167143
2009-02-12,5.418571
2009-02-13,5.505714
2009-02-17,5.317143
2009-02-18,5.285714
2009-02-19,5.298572
2009-02-20,5.257143
2009-02-23,5.082857
2009-02-24,5.151429
2009-02-25,5.112857
2009-02-26,5.111429
2009-02-27,5.177143
2009-03-02,4.907143
2009-03-03,5.194286
2009-03-04,5.387143
2009-03-05,5.414286
2009-03-06,5.454286
2009-03-09,5.5
2009-03-10,5.5
2009-03-11,5.355714
2009-03-12,5.708571
2009-03-13,5.624286
2009-03-16,5.522857
2009-03-17,5.827143
2009-03-18,5.945714
2009-03-19,5.93
2009-03-20,5.95
2009-03-23,6.2
2009-03-24,6.202857
2009-03-25,5.937143
2009-03-26,5.964286
2009-03-27,5.668571
2009-03-30,6.004286
2009-03-31,6.131429
2009-04-01,6.124286
2009-04-02,6.161428
2009-04-03,6.152857
2009-04-06,6.357143
2009-04-07,6.242857
2009-04-08,6.325714
2009-04-09,6.707143
2009-04-13,7.06
2009-04-14,6.828571
2009-04-15,6.655715
2009-04-16,6.895714
2009-04-17,6.975714
2009-04-20,7.087143
2009-04-21,6.657143
2009-04-22,6.554286
2009-04-23,6.474286
2009-04-24,6.104286
2009-04-27,6.624286
2009-04-28,6.597143
2009-04-29,6.461429
2009-04-30,6.472857
2009-05-01,6.354286
2009-05-04,6.42
2009-05-05,6.444286
2009-05-06,6.141428
2009-05-07,5.71
2009-05-08,5.745714
2009-05-11,5.657143
2009-05-12,5.761428
2009-05-13,5.378572
2009-05-14,5.297143
2009-05-15,5.5
2009-05-18,5.538571
2009-05-19,5.661428
2009-05-20,5.75
2009-05-21,5.587143
2009-05-22,5.542857
2009-05-26,5.727143
2009-05-27,5.561429
2009-05-28,5.505714
2009-05-29,5.631429
2009-06-01,5.848571
2009-06-02,5.881429
2009-06-03,5.785714
2009-06-04,5.815714
2009-06-05,5.598571
2009-06-08,5.544286
2009-06-09,5.572857
2009-06-10,5.408571
2009-06-11,5.391428
2009-06-12,5.405715
2009-06-15,5.451428
2009-06-16,5.404286
2009-06-17,5.771429
2009-06-18,5.901429
2009-06-19,5.941429
2009-06-22,5.792857
2009-06-23,5.652857
2009-06-24,5.655715
2009-06-25,5.872857
2009-06-26,5.767143
2009-06-29,5.885714
2009-06-30,5.905715
2009-07-01,5.802857
2009-07-02,5.702857
2009-07-06,5.682857
2009-07-07,5.542857
2009-07-08,5.528572
2009-07-09,5.707143
2009-07-10,5.724286
2009-07-13,6.027143
2009-07-14,6.185714
2009-07-15,6.344285
2009-07-16,6.304286
2009-07-17,6.305714
2009-07-20,6.402857
2009-07-21,6.397143
2009-07-22,6.468572
2009-07-23,6.637143
2009-07-24,6.028572
2009-07-27,5.957143
2009-07-28,6.048572
2009-07-29,6.1
2009-07-30,6.23
2009-07-31,6.277143
2009-08-03,6.424286
2009-08-04,6.311429
2009-08-05,6.33
2009-08-06,6.214286
2009-08-07,6.428571
2009-08-10,6.542857
2009-08-11,6.584286
2009-08-12,6.611429
2009-08-13,6.611429
2009-08-14,6.355714
2009-08-17,6.158571
2009-08-18,6.221428
2009-08-19,6.41
2009-08-20,6.425714
2009-08-21,6.442857
2009-08-24,6.331429
2009-08-25,6.351429
2009-08-26,6.281428
2009-08-27,6.25
2009-08-28,6.317143
2009-08-31,6.232857
2009-09-01,6.021429
2009-09-02,5.968572
2009-09-03,5.755714
2009-09-04,5.85
2009-09-08,5.925714
2009-09-09,6.175714
2009-09-10,6.214286
2009-09-11,6.094285
2009-09-14,6.182857
2009-09-15,6.424286
2009-09-16,6.685714
2009-09-17,6.634286
2009-09-18,6.771429
2009-09-21,6.785714
2009-09-22,6.818572
2009-09-23,6.692857
2009-09-24,6.66
2009-09-25,6.608572
2009-09-28,6.567143
2009-09-29,6.608572
2009-09-30,6.595714
2009-10-01,6.374286
2009-10-02,6.388571
2009-10-05,6.488572
2009-10-06,6.595714
2009-10-07,6.607143
2009-10-08,6.577143
2009-10-09,6.701428
2009-10-12,6.58
2009-10-13,6.641428
2009-10-14,6.867143
2009-10-15,7.192857
2009-10-16,6.998571
2009-10-19,7.114286
2009-10-20,6.994286
2009-10-21,6.835714
2009-10-22,7.09
2009-10-23,7.841429
2009-10-26,7.881429
2009-10-27,7.748571
2009-10-28,7.648571
2009-10-29,7.902857
2009-10-30,7.635714
2009-11-02,7.685714
2009-11-03,7.678571
2009-11-04,7.737143
2009-11-05,8.055715
2009-11-06,7.98
2009-11-09,8.171429
2009-11-10,8.342857
2009-11-11,8.491428
2009-11-12,8.312857
2009-11-13,8.475715
2009-11-16,8.494286
2009-11-17,8.678572
2009-11-18,8.732857
2009-11-19,8.608571
2009-11-20,8.567142
2009-11-23,8.625714
2009-11-24,8.524285
2009-11-25,8.46
2009-11-27,8.264286
2009-11-30,8.375714
2009-12-01,8.318571
2009-12-02,8.428572
2009-12-03,8.284286
2009-12-04,8.032857
2009-12-07,7.987143
2009-12-08,7.988572
2009-12-09,7.994286
2009-12-10,8.105714
2009-12-11,7.957143
2009-12-14,8.058572
2009-12-15,8.131429
2009-12-16,7.868571
2009-12-17,7.675714
2009-12-18,7.61
2009-12-21,7.708571
2009-12-22,7.658571
2009-12-23,8.121428
2009-12-24,8.127143
2009-12-28,8.191428
2009-12-29,8.14
2009-12-30,7.947143
2009-12-31,7.87
2010-01-04,7.64
2010-01-05,7.358572
2010-01-06,7.617143
2010-01-07,7.485714
2010-01-08,7.614286
2010-01-11,7.604286
2010-01-12,7.481429
2010-01-13,7.708571
2010-01-14,7.284286
2010-01-15,7.278572
2010-01-19,7.314286
2010-01-20,7.32
2010-01-21,7.312857
2010-01-22,7.27
2010-01-25,7.018571
2010-01-26,7.135714
2010-01-27,7.281428
2010-01-28,9.005714
2010-01-29,8.892858
2010-02-01,8.718572
2010-02-02,8.835714
2010-02-03,8.85
2010-02-04,8.62
2010-02-05,8.691428
2010-02-08,8.7
2010-02-09,8.875714
2010-02-10,8.784286
2010-02-11,9.051429
2010-02-12,9.025714
2010-02-16,9.265715
2010-02-17,9.215714
2010-02-18,9.442857
2010-02-19,9.521428
2010-02-22,9.324286
2010-02-23,9.192857
2010-02-24,9.241428
2010-02-25,9.372857
2010-02-26,9.435715
2010-03-01,9.957143
2010-03-02,9.854285
2010-03-03,9.65
2010-03-04,9.715714
2010-03-05,9.664286
2010-03-08,9.811429
2010-03-09,9.991428
2010-03-10,10.182858
2010-03-11,10.17
2010-03-12,9.997143
2010-03-15,9.942857
2010-03-16,10.09
2010-03-17,10.131429
2010-03-18,10.077143
2010-03-19,10.064285
2010-03-22,10.412857
2010-03-23,10.422857
2010-03-24,10.338572
2010-03-25,10.505714
2010-03-26,10.614285
2010-03-29,10.557143
2010-03-30,10.722857
2010-03-31,10.534286
2010-04-01,10.714286
2010-04-05,11.427143
2010-04-06,11.91
2010-04-07,11.39
2010-04-08,11.69
2010-04-09,11.774285
2010-04-12,11.882857
2010-04-13,12.34
2010-04-14,12.51
2010-04-15,12.404285
2010-04-16,12.187143
2010-04-19,12.114285
2010-04-20,12.438571
2010-04-21,12.425714
2010-04-22,14.321428
2010-04-23,14.247143
2010-04-26,15.452857
2010-04-27,14.581429
2010-04-28,14.198571
2010-04-29,14.738571
2010-04-30,14.128572
2010-05-03,14.57
2010-05-04,14.194285
2010-05-05,14.032857
2010-05-06,13.852858
2010-05-07,13.012857
2010-05-10,13.928572
2010-05-11,14.26
2010-05-12,15.404285
2010-05-13,15.715714
2010-05-14,14.365714
2010-05-17,15.192857
2010-05-18,14.572857
2010-05-19,14.372857
2010-05-20,13.57
2010-05-21,14.21
2010-05-24,14.517143
2010-05-25,15
2010-05-26,14.971429
2010-05-27,15.551429
2010-05-28,15.878572
2010-06-01,15.327143
2010-06-02,15.825714
2010-06-03,15.978572
2010-06-04,15.682858
2010-06-07,15.594286
2010-06-08,15.761429
2010-06-09,16.49
2010-06-10,16.951429
2010-06-11,17.241428
2010-06-14,18.115715
2010-06-15,17.642857
2010-06-16,17.809999
2010-06-17,17.98
2010-06-18,18.059999
2010-06-21,16.998571
2010-06-22,16.632856
2010-06-23,16.824286
2010-06-24,16.464285
2010-06-25,16.854286
2010-06-28,16.801428
2010-06-29,16.082857
2010-06-30,15.521428
2010-07-01,15.665714
2010-07-02,15.297143
2010-07-06,15.324286
2010-07-07,16.927143
2010-07-08,16.711428
2010-07-09,16.790001
2010-07-12,17.054285
2010-07-13,17.274286
2010-07-14,17.571428
2010-07-15,17.301428
2010-07-16,16.912857
2010-07-19,16.985714
2010-07-20,17.198572
2010-07-21,17.092857
2010-07-22,14.794286
2010-07-23,15.385715
2010-07-26,14.684286
2010-07-27,14.87
2010-07-28,14.33
2010-07-29,14.002857
2010-07-30,14.65
2010-08-02,14.554286
2010-08-03,14.915714
2010-08-04,15.447143
2010-08-05,15.79
2010-08-06,16.902857
2010-08-09,16.700001
2010-08-10,17.858572
2010-08-11,18.067142
